frame,timestamp_sec,cx_px,cy_px,cx_norm,cy_norm,size_x_px,size_y_px,size_norm,aspect_ratio,detected
245,0.0000,655.0,624.5,0.0234,0.7347,44.0,115.0,0.01647,True
246,0.0000,658.5,628.5,0.0289,0.7458,45.0,117.0,0.01714,True
247,0.0000,663.0,629.0,0.0359,0.7472,46.0,118.0,0.01767,True
248,0.0000,666.5,633.0,0.0414,0.7583,47.0,120.0,0.01836,True
249,0.0000,669.5,637.5,0.0461,0.7708,47.0,121.0,0.01851,True
250,0.0000,673.0,642.0,0.0516,0.7833,48.0,124.0,0.01937,True
251,0.0000,675.5,645.5,0.0555,0.7931,49.0,127.0,0.02026,True
252,0.0000,677.0,645.5,0.0578,0.7931,48.0,127.0,0.01984,True
253,0.0000,679.0,647.5,0.0609,0.7986,50.0,129.0,0.02100,True
254,0.0000,681.0,645.5,0.0641,0.7931,50.0,131.0,0.02132,True
255,0.0000,682.0,645.0,0.0656,0.7917,50.0,130.0,0.02116,True
256,0.0000,683.0,642.0,0.0672,0.7833,50.0,134.0,0.02181,True
257,0.0000,683.5,642.5,0.0680,0.7847,51.0,135.0,0.02241,True
258,0.0000,682.0,645.0,0.0656,0.7917,52.0,138.0,0.02336,True
259,0.0000,679.5,645.0,0.0617,0.7917,53.0,142.0,0.02450,True
260,0.0000,677.0,645.5,0.0578,0.7931,54.0,143.0,0.02514,True
261,0.0000,674.5,646.0,0.0539,0.7944,55.0,148.0,0.02650,True
262,0.0000,671.5,643.5,0.0492,0.7875,57.0,149.0,0.02765,True
263,0.0000,670.0,644.0,0.0469,0.7889,58.0,148.0,0.02794,True
264,0.0000,666.0,643.0,0.0406,0.7861,58.0,150.0,0.02832,True
265,0.0000,662.5,644.0,0.0352,0.7889,59.0,152.0,0.02919,True
266,0.0000,659.5,644.0,0.0305,0.7889,63.0,152.0,0.03117,True
267,0.0000,655.5,641.5,0.0242,0.7819,65.0,157.0,0.03322,True
268,0.0000,653.0,641.0,0.0203,0.7806,64.0,158.0,0.03292,True
269,0.0000,649.0,641.0,0.0141,0.7806,66.0,158.0,0.03395,True
270,0.0000,645.5,640.5,0.0086,0.7792,71.0,159.0,0.03675,True
271,0.0000,636.5,639.0,-0.0055,0.7750,71.0,162.0,0.03744,True
272,0.0000,629.0,637.0,-0.0172,0.7694,76.0,166.0,0.04107,True
273,0.0000,624.5,636.0,-0.0242,0.7667,79.0,168.0,0.04320,True
274,0.0000,621.5,635.0,-0.0289,0.7639,79.0,170.0,0.04372,True
275,0.0000,615.5,633.5,-0.0383,0.7597,81.0,173.0,0.04562,True
276,0.0000,612.5,633.0,-0.0430,0.7583,83.0,174.0,0.04701,True
277,0.0000,603.5,629.5,-0.0570,0.7486,87.0,181.0,0.05126,True
278,0.0000,594.5,628.5,-0.0711,0.7458,87.0,183.0,0.05183,True
279,0.0000,587.5,626.5,-0.0820,0.7403,91.0,187.0,0.05539,True
280,0.0000,580.0,624.0,-0.0938,0.7333,92.0,192.0,0.05750,True
281,0.0000,572.5,622.5,-0.1055,0.7292,95.0,195.0,0.06030,True
282,0.0000,563.0,620.0,-0.1203,0.7222,98.0,200.0,0.06380,True
283,0.0000,556.5,620.0,-0.1305,0.7222,101.0,200.0,0.06576,True
284,0.0000,552.5,618.0,-0.1367,0.7167,103.0,204.0,0.06840,True
285,0.0000,552.5,618.0,-0.1367,0.7167,103.0,204.0,0.06840,True
286,0.0000,549.5,616.0,-0.1414,0.7111,107.0,208.0,0.07245,True
287,0.0000,544.0,616.0,-0.1500,0.7111,114.0,208.0,0.07719,True
